ATIVO,VALOR,DATA COM,DATA PAGAMENTO,TIPO,DY
FLRY3,0.31,2025-08-12,2025-10-03,JCP,2.15
ABEV3,0.12,2025-08-07,2025-10-06,Dividendo,1.02
TIMS3,0.13,2025-07-25,2025-10-21,JCP,0.66
TIMS3,0.28,2025-04-03,2025-10-23,Dividendo,1.54
IGTI11,0.16,2025-04-17,2025-10-30,Dividendo,0.85
BBDC3,0.01,2025-10-01,2025-11-03,JCP,0.0
BBDC4,0.01,2025-10-01,2025-11-03,JCP,0.0
ITUB4,0.01,2025-09-30,2025-11-03,JCP,0.0
CXSE3,0.32,2025-11-03,2025-11-17,Dividendo,0.0
PETR3,0.33,2025-08-21,2025-11-21,JCP,1.03
PETR4,0.33,2025-08-21,2025-11-21,JCP,1.11
TAEE11,0.32,2025-04-29,2025-11-27,Dividendo,0.89
TAEE11,0.23,2025-08-18,2025-11-27,Dividendo,0.68
TAEE11,0.63,2025-08-18,2025-11-27,JCP,1.87
VBBR3,0.5,2025-04-16,2025-11-28,Dividendo,2.74
BBDC3,0.01,2025-11-03,2025-12-01,JCP,0.0
BBDC4,0.01,2025-11-03,2025-12-01,JCP,0.0
ITUB4,0.01,2025-10-31,2025-12-01,JCP,0.0
RADL3,0.06,2025-04-03,2025-12-01,JCP,0.35
RADL3,0.07,2025-07-03,2025-12-05,JCP,0.51
PETR3,0.13,2025-08-21,2025-12-22,JCP,0.41
PETR3,0.2,2025-08-21,2025-12-22,Dividendo,0.62
PETR4,0.2,2025-08-21,2025-12-22,Dividendo,0.66
PETR4,0.13,2025-08-21,2025-12-22,JCP,0.45
EGIE3,0.87,2025-05-06,2025-12-23,Dividendo,2.15
CMIG4,0.07,2024-06-21,2025-12-30,JCP,0.71
CMIG4,0.08,2024-03-26,2025-12-30,JCP,0.71
CMIG4,0.32,2025-04-30,2025-12-30,Dividendo,3.2
CMIG4,0.09,2024-12-23,2025-12-30,JCP,0.87
HYPE3,0.09,2024-05-23,2025-12-31,JCP,0.32
HYPE3,0.09,2024-06-21,2025-12-31,JCP,0.34
HYPE3,0.09,2024-07-24,2025-12-31,JCP,0.35
PSSA3,0.47,2025-03-28,2025-12-31,Dividendo,1.2
